"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"146","sp|O00159-3|MYO1C_HUMAN;sp|O00159|MYO1C_HUMAN","H446-H197",-1.05857821978311,0.115412855568216,-9.17209971602706,8,1.61188639986598e-05,0.000273038828241258,NA,0.551282051282051,0.551282051282051
"147","sp|O00159-3|MYO1C_HUMAN;sp|O00159|MYO1C_HUMAN","H69-H446",-0.667548918558437,0.115412855568216,-5.78400833487631,8,0.000412623515248178,0.00386874946019898,NA,0.826923076923077,0.826923076923077
"148","sp|O00159-3|MYO1C_HUMAN;sp|O00159|MYO1C_HUMAN","A549-H69",2.34523676563919,0.115412855568216,20.3204119167905,8,3.59543945727125e-08,5.41254050379081e-06,NA,0.5,0.5
"149","sp|O00160|MYO1F_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"150","sp|O00160|MYO1F_HUMAN","H446-H197",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"151","sp|O00160|MYO1F_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"152","sp|O00160|MYO1F_HUMAN","A549-H69",-1.45295669906643,0.135414947710314,-10.7296625936353,1,0.0591617913005384,0.110173575656719,NA,0.5,0
"153","sp|O00161|SNP23_HUMAN","H197-A549",-0.787863943071707,0.182735775751695,-4.31149258994732,2,0.0498102286511963,0.152218230859757,NA,0.666666666666667,0.333333333333333
"154","sp|O00161|SNP23_HUMAN","H446-H197",-0.246739185214059,0.223804704171652,-1.10247541993048,2,0.385180127405851,0.503267848533017,NA,0.75,0.25
"155","sp|O00161|SNP23_HUMAN","H69-H446",1.06412482455534,0.258427412398815,4.11769329993962,2,0.0542256300754591,0.131748469283473,NA,0.833333333333333,0.166666666666667
"156","sp|O00161|SNP23_HUMAN","A549-H69",-0.0295216962695695,0.223804704171652,-0.131908292003224,2,0.907129857801014,0.934188291128101,NA,0.75,0.25
"157","sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN","H197-A549",-0.0436906398228096,0.894108889561382,-0.0488650099925107,3,0.964098124065049,0.982581469756459,NA,0.888888888888889,0.222222222222222
"158","sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN","H446-H197",0.546907760479301,0.730036851303954,0.7491508949205,3,0.508157370572795,0.619554675046188,NA,0.611111111111111,0.277777777777778
"159","sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN","H69-H446",0.225496490920844,0.57714480649454,0.390710422035093,3,0.722104348473889,0.812112970676397,NA,0.5,0.333333333333333
"160","sp|O00165-5|HAX1_HUMAN;sp|O00165|HAX1_HUMAN","A549-H69",-0.728713611577335,0.774321012109652,-0.941100138290116,3,0.416081080878837,0.520920408344371,NA,0.777777777777778,0.277777777777778
"161","sp|O00170|AIP_HUMAN","H197-A549",1.45268505893817,0.0614226236270277,23.65065139124,8,1.08709619084379e-08,6.0351956861678e-06,NA,0.4375,0.4375
"162","sp|O00170|AIP_HUMAN","H446-H197",-1.09058043772961,0.0614226236270277,-17.7553541892295,8,1.03608416957002e-07,1.11529447543714e-05,NA,0.34375,0.34375
"163","sp|O00170|AIP_HUMAN","H69-H446",0.698730922230196,0.0614226236270277,11.3757908889248,8,3.21762362309741e-06,0.000179917351528295,NA,0.416666666666667,0.416666666666667
"164","sp|O00170|AIP_HUMAN","A549-H69",-1.06083554343875,0.0614226236270277,-17.2710880909352,8,1.28609335847685e-07,1.07356643098855e-05,NA,0.510416666666667,0.510416666666667
"165","sp|O00178|GTPB1_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.933333333333333,0.266666666666667
"166","sp|O00178|GTPB1_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.866666666666667,0.366666666666667
"167","sp|O00178|GTPB1_HUMAN","H69-H446",2.03073171980419,0.0969355771611302,20.9492920894114,5,4.59105644745605e-06,0.000211365175677111,NA,0.366666666666667,0.366666666666667
"168","sp|O00178|GTPB1_HUMAN","A549-H69",-1.31053361284121,0.108377269985232,-12.0923290743511,5,6.83041823963393e-05,0.000543117902578327,NA,0.433333333333333,0.266666666666667
"169","sp|O00186|STXB3_HUMAN","H197-A549",-0.30385605495736,0.52274105118181,-0.581274522577486,7,0.579282778041447,0.756507106881645,NA,0.714285714285714,0.547619047619048
"170","sp|O00186|STXB3_HUMAN","H446-H197",0.66638882852221,0.52274105118181,1.27479720028806,7,0.243062193423806,0.353728102684362,NA,0.666666666666667,0.5
"171","sp|O00186|STXB3_HUMAN","H69-H446",0.166298429590681,0.46755381002889,0.355677626881932,7,0.732559123632716,0.819507729895664,NA,0.5,0.5
"172","sp|O00186|STXB3_HUMAN","A549-H69",-0.528831203155532,0.46755381002889,-1.1310595525312,7,0.295287162104155,0.399742423617264,NA,0.547619047619048,0.547619047619048
"173","sp|O00192-2|ARVC_HUMAN;sp|O00192|ARVC_HUMAN","H197-A549",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"174","sp|O00192-2|ARVC_HUMAN;sp|O00192|ARVC_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0.0833333333333333
"175","sp|O00192-2|ARVC_HUMAN;sp|O00192|ARVC_HUMAN","H69-H446",-0.564515100948884,0.241277833820095,-2.33968902990818,2,0.144189941824183,0.264311424752751,NA,0.416666666666667,0.0833333333333333
"176","sp|O00192-2|ARVC_HUMAN;sp|O00192|ARVC_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"177","sp|O00193|SMAP_HUMAN","H197-A549",-0.442236437744445,0.255303876259487,-1.73219633099092,8,0.12147606975967,0.280531390846846,NA,0.222222222222222,0.222222222222222
"178","sp|O00193|SMAP_HUMAN","H446-H197",-0.435851955108885,0.255303876259487,-1.7071889447769,8,0.126171993083341,0.212703633795434,NA,0.555555555555556,0.555555555555556
"179","sp|O00193|SMAP_HUMAN","H69-H446",1.28144120267028,0.255303876259487,5.01927828689855,8,0.00102780094306598,0.0073938344737299,NA,0.333333333333333,0.333333333333333
"180","sp|O00193|SMAP_HUMAN","A549-H69",-0.403352809816947,0.255303876259487,-1.57989301113073,8,0.152785931906221,0.236510072617002,NA,0,0
"181","sp|O00194|RB27B_HUMAN","H197-A549",-0.385095068311014,0.199771455540031,-1.92767814235526,3,0.149506418222014,0.320673457242452,NA,0.166666666666667,0
"182","sp|O00194|RB27B_HUMAN","H446-H197",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"183","sp|O00194|RB27B_HUMAN","H69-H446",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"184","sp|O00194|RB27B_HUMAN","A549-H69",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"185","sp|O00203-3|AP3B1_HUMAN","H197-A549",0.321558586359692,0.316960414338096,1.01450708610158,8,0.340037509777921,0.545103316979298,NA,0.361111111111111,0.361111111111111
"186","sp|O00203-3|AP3B1_HUMAN","H446-H197",-1.02335471202114,0.316960414338096,-3.22865148368196,8,0.0120813910916957,0.0339642814431243,NA,0.458333333333333,0.458333333333333
"187","sp|O00203-3|AP3B1_HUMAN","H69-H446",0.189480341176151,0.316960414338096,0.597804434259843,8,0.566503965054333,0.695017334646433,NA,0.569444444444444,0.569444444444444
"188","sp|O00203-3|AP3B1_HUMAN","A549-H69",0.512315784485301,0.316960414338097,1.61633996332054,8,0.144683212987936,0.226275057689329,NA,0.472222222222222,0.472222222222222
"189","sp|O00214-2|LEG8_HUMAN;sp|O00214|LEG8_HUMAN","H197-A549",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"190","sp|O00214-2|LEG8_HUMAN;sp|O00214|LEG8_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"191","sp|O00214-2|LEG8_HUMAN;sp|O00214|LEG8_HUMAN","H69-H446",-3.89026170440143,0.443838777738597,-8.76503338492123,2,0.0127677072522436,0.0451268078177233,NA,0.333333333333333,0
"192","sp|O00214-2|LEG8_HUMAN;sp|O00214|LEG8_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"193","sp|O00217|NDUS8_HUMAN","H197-A549",0.375055063042211,0.237755620255622,1.57748137620878,8,0.15333637227592,0.326158017912573,NA,0.333333333333333,0.333333333333333
"194","sp|O00217|NDUS8_HUMAN","H446-H197",0.20877461922762,0.237755620255622,0.878105926594528,8,0.405485542431181,0.523647544540577,NA,0.214285714285714,0.214285714285714
"195","sp|O00217|NDUS8_HUMAN","H69-H446",0.886143039860003,0.237755620255622,3.72711710834541,8,0.00581173073794816,0.0252052235265361,NA,0.19047619047619,0.19047619047619
"196","sp|O00217|NDUS8_HUMAN","A549-H69",-1.46997272212983,0.237755620255622,-6.18270441114871,8,0.000264368434421236,0.00152194172850432,NA,0.30952380952381,0.30952380952381
"197","sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN","H197-A549",0.0505009139456544,0.142043448456619,0.355531455300297,8,0.7313836919968,0.849463940886382,NA,0.173611111111111,0.173611111111111
"198","sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN","H446-H197",-0.407710446703015,0.142043448456619,-2.87032208196165,8,0.0208186270418653,0.0512706704344683,NA,0.270833333333333,0.270833333333333
"199","sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN","H69-H446",0.141681811470819,0.142043448456619,0.997454039663713,8,0.347753942439395,0.498516729461024,NA,0.375,0.375
"200","sp|O00231-2|PSD11_HUMAN;sp|O00231|PSD11_HUMAN","A549-H69",0.215527721286542,0.142043448456619,1.51733658699764,8,0.167657641338522,0.255737261045831,NA,0.277777777777778,0.277777777777778
"201","sp|O00232|PSD12_HUMAN","H197-A549",-0.143788796109372,0.0640187785772293,-2.24604091650876,8,0.0549054621574148,0.163440656341688,NA,0.113636363636364,0.113636363636364
"202","sp|O00232|PSD12_HUMAN","H446-H197",-0.656533384215948,0.0640187785772293,-10.2553250594111,8,7.02961850507222e-06,0.000158498898320446,NA,0.318181818181818,0.318181818181818
"203","sp|O00232|PSD12_HUMAN","H69-H446",0.336357612480381,0.0640187785772293,5.25404607766164,8,0.000770044029679617,0.00607742441885606,NA,0.401515151515151,0.401515151515151
"204","sp|O00232|PSD12_HUMAN","A549-H69",0.463964567844939,0.0640187785772293,7.24731989825818,8,8.82835385116465e-05,0.000656588541059309,NA,0.196969696969697,0.196969696969697
"205","sp|O00233|PSMD9_HUMAN","H197-A549",-0.37508615156235,0.23380825409965,-1.60424683468398,8,0.147327184927979,0.317972101052984,NA,0.19047619047619,0.19047619047619
"206","sp|O00233|PSMD9_HUMAN","H446-H197",-0.800007575831718,0.23380825409965,-3.42163957774884,8,0.00906597927761843,0.0269902922954221,NA,0.476190476190476,0.476190476190476
"207","sp|O00233|PSMD9_HUMAN","H69-H446",0.745811988527016,0.23380825409965,3.18984456472247,8,0.0128063852312694,0.0451332318068436,NA,0.571428571428571,0.571428571428571
"208","sp|O00233|PSMD9_HUMAN","A549-H69",0.429281738867051,0.23380825409965,1.83604184771035,8,0.103672642286879,0.171963712168847,NA,0.285714285714286,0.285714285714286
"209","sp|O00244|ATOX1_HUMAN","H197-A549",0.173039159914652,0.171191664349319,1.01079197151541,8,0.341707325058159,0.547224567196503,NA,0.0666666666666667,0.0666666666666667
"210","sp|O00244|ATOX1_HUMAN","H446-H197",-0.605141347850218,0.171191664349319,-3.5348762461671,8,0.00767710092524432,0.023611507638286,NA,0.166666666666667,0.166666666666667
"211","sp|O00244|ATOX1_HUMAN","H69-H446",-0.792051742978436,0.171191664349319,-4.62669573304833,8,0.00169533415497569,0.0103889845571975,NA,0.5,0.5
"212","sp|O00244|ATOX1_HUMAN","A549-H69",1.224153930914,0.171191664349319,7.15078000770002,8,9.70175927101913e-05,0.000704221178389845,NA,0.4,0.4
"213","sp|O00255-2|MEN1_HUMAN;sp|O00255-3|MEN1_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"214","sp|O00255-2|MEN1_HUMAN;sp|O00255-3|MEN1_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"215","sp|O00255-2|MEN1_HUMAN;sp|O00255-3|MEN1_HUMAN",NA,Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"216","sp|O00255-2|MEN1_HUMAN;sp|O00255-3|MEN1_HUMAN",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"217","sp|O00264|PGRC1_HUMAN","H197-A549",-0.612907942530225,0.262099316218868,-2.33845685434147,8,0.0475300484378463,0.147139954782961,NA,0.560606060606061,0.560606060606061
"218","sp|O00264|PGRC1_HUMAN","H446-H197",1.19394405204334,0.262099316218868,4.55531158672055,8,0.0018613365943041,0.00773509366773695,NA,0.439393939393939,0.439393939393939
"219","sp|O00264|PGRC1_HUMAN","H69-H446",0.556836139457601,0.262099316218868,2.12452343443968,8,0.066356319332489,0.15333690007913,NA,0.196969696969697,0.196969696969697
"220","sp|O00264|PGRC1_HUMAN","A549-H69",-1.13787224897072,0.262099316218868,-4.34137816681876,8,0.00247379516102986,0.00834343640674615,NA,0.318181818181818,0.318181818181818
"221","sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN","H197-A549",-1.83534007104375,0.289949217672816,-6.32986729805487,7,0.000392731380735256,0.00488129936279529,NA,0.741666666666667,0.575
"222","sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN","H446-H197",1.6655431059929,0.289949217672816,5.74425797510629,7,0.000702549423772014,0.00370950542266964,NA,0.766666666666667,0.6
"223","sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN","H69-H446",0.158640997591826,0.25933846429572,0.611714108906458,7,0.560061527877182,0.69191238751514,NA,0.533333333333333,0.533333333333333
"224","sp|O00267-2|SPT5H_HUMAN;sp|O00267|SPT5H_HUMAN","A549-H69",0.0111559674590208,0.25933846429572,0.0430170182788612,7,0.966889301435411,0.975065955147338,NA,0.508333333333333,0.508333333333333
"225","sp|O00273|DFFA_HUMAN","H197-A549",0.927790345564381,0.191791481785331,4.83749505936266,6,0.00288813801058896,0.0202961766102781,NA,0.333333333333333,0.333333333333333
"226","sp|O00273|DFFA_HUMAN","H446-H197",0.117187699617234,0.191791481785331,0.611016185527992,6,0.563604559474666,0.670823064135284,NA,0.2,0.2
"227","sp|O00273|DFFA_HUMAN","H69-H446",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.633333333333333,0.133333333333333
"228","sp|O00273|DFFA_HUMAN","A549-H69",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.766666666666667,0.266666666666667
"229","sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN","H197-A549",-0.348652416520964,0.509415244383404,-0.68441692777171,4,0.531308087530468,0.715065551338986,NA,0.541666666666667,0.541666666666667
"230","sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN","H446-H197",-0.544776092564269,0.720421947486615,-0.75619030550758,4,0.491626631525815,0.605595448284107,NA,0.791666666666667,0.458333333333333
"231","sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN","H69-H446",-0.118946817704216,0.882333085422172,-0.13480942704002,4,0.899273920189213,0.937657563124119,NA,0.916666666666667,0.25
"232","sp|O00291-3|HIP1_HUMAN;sp|O00291-4|HIP1_HUMAN;sp|O00291|HIP1_HUMAN","A549-H69",1.01237532678945,0.720421947486615,1.40525331067632,4,0.232651224853524,0.331126359670041,NA,0.666666666666667,0.333333333333333
"233","sp|O00299|CLIC1_HUMAN","H197-A549",0.525046851755184,0.135274132345403,3.88135442195668,8,0.00466584860337504,0.0278529421108284,NA,0.126436781609195,0.126436781609195
"234","sp|O00299|CLIC1_HUMAN","H446-H197",-1.15782934786201,0.135274132345403,-8.55913342623156,8,2.67670069269421e-05,0.000367578198004962,NA,0.206896551724138,0.206896551724138
"235","sp|O00299|CLIC1_HUMAN","H69-H446",0.0581431524152171,0.135274132345403,0.429817226746329,8,0.678671400979785,0.778380389945196,NA,0.316091954022989,0.316091954022989
"236","sp|O00299|CLIC1_HUMAN","A549-H69",0.574639343691612,0.135274132345403,4.24796177752855,8,0.00280691723832338,0.00924289611317729,NA,0.235632183908046,0.235632183908046
"237","sp|O00303|EIF3F_HUMAN","H197-A549",-0.0515857885481052,0.165810458921311,-0.311112995426822,8,0.763667002783992,0.871752839709897,NA,0.0833333333333334,0.0833333333333333
"238","sp|O00303|EIF3F_HUMAN","H446-H197",-0.741784274529601,0.165810458921311,-4.47368808551233,8,0.00207306660146411,0.00841110620845504,NA,0.261904761904762,0.261904761904762
"239","sp|O00303|EIF3F_HUMAN","H69-H446",0.284367369692403,0.165810458921311,1.71501467122382,8,0.124684603561144,0.239398572259436,NA,0.404761904761905,0.404761904761905
"240","sp|O00303|EIF3F_HUMAN","A549-H69",0.509002693385303,0.165810458921311,3.06978640971533,8,0.0153528840288004,0.0363311692219451,NA,0.226190476190476,0.226190476190476
"241","sp|O00330-3|ODPX_HUMAN;sp|O00330|ODPX_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.979166666666667,0.145833333333333
"242","sp|O00330-3|ODPX_HUMAN;sp|O00330|ODPX_HUMAN","H446-H197",0.149935022293989,0.153064847843378,0.97955229046063,4,0.382769671925949,0.501296073476017,NA,0.854166666666667,0.520833333333333
"243","sp|O00330-3|ODPX_HUMAN;sp|O00330|ODPX_HUMAN","H69-H446",1.06307157974452,0.10823319187134,9.82204775969491,4,0.000602437588703264,0.00504278177397068,NA,0.395833333333333,0.395833333333333
"244","sp|O00330-3|ODPX_HUMAN;sp|O00330|ODPX_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.520833333333333,0.0208333333333333
"245","sp|O00401|WASL_HUMAN","H197-A549",0.8845667601544,0.560637736886644,1.57778669175324,8,0.1532665865267,0.326158017912573,NA,0.404761904761905,0.404761904761905
"246","sp|O00401|WASL_HUMAN","H446-H197",-0.768258124411589,0.560637736886644,-1.37032895551753,8,0.20780134421354,0.313628713541648,NA,0.404761904761905,0.404761904761905
"247","sp|O00401|WASL_HUMAN","H69-H446",-0.280692625207158,0.560637736886644,-0.500666663585493,8,0.630087234080746,0.743484562045979,NA,0.5,0.5
"248","sp|O00401|WASL_HUMAN","A549-H69",0.164383989464347,0.560637736886644,0.29320892734979,8,0.776824443171058,0.83632694918945,NA,0.5,0.5
"249","sp|O00410|IPO5_HUMAN","H197-A549",-0.197249579502056,0.0786819759901947,-2.50692203671445,8,0.0365457563982132,0.12234564277633,NA,0.276666666666667,0.276666666666667
"250","sp|O00410|IPO5_HUMAN","H446-H197",-0.523284739861795,0.0786819759901947,-6.65063037978363,8,0.000160702396996726,0.00124077814925082,NA,0.4,0.4
"251","sp|O00410|IPO5_HUMAN","H69-H446",1.24592440506352,0.0786819759901947,15.8349404597921,8,2.53029320163023e-07,4.8743587704525e-05,NA,0.333333333333333,0.333333333333333
"252","sp|O00410|IPO5_HUMAN","A549-H69",-0.525390085699671,0.0786819759901947,-6.67738804329399,8,0.00015631256821691,0.00101345177723546,NA,0.21,0.21
"253","sp|O00411|RPOM_HUMAN","H197-A549",0.148221701260706,0.136920100913469,1.08254157184985,8,0.310558951014742,0.519835108457339,NA,0.708333333333333,0.708333333333333
"254","sp|O00411|RPOM_HUMAN","H446-H197",0.233422997555367,0.136920100913469,1.70481175516286,8,0.126627067379072,0.213303646564343,NA,0.597222222222222,0.597222222222222
"255","sp|O00411|RPOM_HUMAN","H69-H446",0.803508268653417,0.136920100913469,5.86844636611259,8,0.000374865649181988,0.00358645219551981,NA,0.361111111111111,0.361111111111111
"256","sp|O00411|RPOM_HUMAN","A549-H69",-1.18515296746949,0.136920100913469,-8.6557996931253,8,2.46609093452754e-05,0.00027086439573643,NA,0.472222222222222,0.472222222222222
"257","sp|O00422-2|SAP18_HUMAN","H197-A549",-0.32921844806072,0.174158179350343,-1.89034158079048,8,0.0953757574313099,0.237024107623629,NA,0.566666666666667,0.566666666666667
"258","sp|O00422-2|SAP18_HUMAN","H446-H197",1.26816334634647,0.174158179350343,7.28167549222815,8,8.53886167115903e-05,0.000818758701480526,NA,0.483333333333333,0.483333333333333
"259","sp|O00422-2|SAP18_HUMAN","H69-H446",0.0208755013286345,0.174158179350343,0.119865178922435,8,0.907545504648345,0.942186061035504,NA,0.233333333333333,0.233333333333333
"260","sp|O00422-2|SAP18_HUMAN","A549-H69",-0.959820399614382,0.174158179350343,-5.5111990903601,8,0.00056621943359092,0.00265787438044303,NA,0.316666666666667,0.316666666666667
"261","sp|O00423-3|EMAL1_HUMAN;sp|O00423|EMAL1_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"262","sp|O00423-3|EMAL1_HUMAN;sp|O00423|EMAL1_HUMAN","H446-H197",-1.73573058146483,1.03375622521087,-1.67905211996259,2,0.235150511806982,0.345225366431984,NA,0.333333333333333,0
"263","sp|O00423-3|EMAL1_HUMAN;sp|O00423|EMAL1_HUMAN","H69-H446",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"264","sp|O00423-3|EMAL1_HUMAN;sp|O00423|EMAL1_HUMAN","A549-H69",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"265","sp|O00425|IF2B3_HUMAN","H197-A549",0.680752737000586,0.165688960673822,4.10861854786286,8,0.0033971031014004,0.0224965217311426,NA,0.5,0.5
"266","sp|O00425|IF2B3_HUMAN","H446-H197",0.56665477065413,0.165688960673822,3.41999109868071,8,0.00908806427635533,0.0270292963370746,NA,0.3,0.3
"267","sp|O00425|IF2B3_HUMAN","H69-H446",-0.237102441317419,0.165688960673822,-1.43100928603314,8,0.190307250916287,0.325735623470156,NA,0.233333333333333,0.233333333333333
"268","sp|O00425|IF2B3_HUMAN","A549-H69",-1.0103050663373,0.165688960673822,-6.09760036051043,8,0.000290237504228408,0.00161786815796102,NA,0.433333333333333,0.433333333333333
"269","sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN","H197-A549",-0.726069825296419,0.116528579707971,-6.23083047194091,8,0.000250872313926731,0.00371402523417752,NA,0.403846153846154,0.403846153846154
"270","sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN","H446-H197",0.830098127071731,0.116528579707971,7.12355826486531,8,9.96504228698569e-05,0.00089390715353955,NA,0.384615384615385,0.384615384615385
"271","sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN","H69-H446",-0.432042122982226,0.116528579707971,-3.70760652935919,8,0.00597687296428018,0.0256733861420217,NA,0.288461538461538,0.288461538461538
"272","sp|O00429-2|DNM1L_HUMAN;sp|O00429-4|DNM1L_HUMAN;sp|O00429-5|DNM1L_HUMAN;sp|O00429-8|DNM1L_HUMAN;sp|O00429-9|DNM1L_HUMAN","A549-H69",0.328013821206914,0.116528579707971,2.81487873643479,8,0.0226720107869633,0.0502139606903717,NA,0.307692307692308,0.307692307692308
"273","sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN","H197-A549",-0.399882477445608,0.544911296717447,-0.733848756402199,5,0.495988081459303,0.689827264860517,NA,0.666666666666667,0.333333333333333
"274","sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN","H446-H197",0.170716195496265,0.544911296717447,0.313291716513608,5,0.766706440467414,0.837205298376885,NA,0.611111111111111,0.277777777777778
"275","sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN","H69-H446",0.123189682171783,0.497433681752561,0.247650464153856,5,0.814253271943726,0.878600811162837,NA,0.388888888888889,0.222222222222222
"276","sp|O00442-2|RTCA_HUMAN;sp|O00442|RTCA_HUMAN","A549-H69",0.10597659977756,0.497433681752561,0.213046690775306,5,0.839704589698028,0.883634927513934,NA,0.444444444444444,0.277777777777778
"277","sp|O00461|GOLI4_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.966666666666667,0.3
"278","sp|O00461|GOLI4_HUMAN","H446-H197",1.34409293080281,0.20386026488848,6.5932070260876,5,0.00120593333454977,0.00556597446389015,NA,0.633333333333333,0.466666666666667
"279","sp|O00461|GOLI4_HUMAN","H69-H446",0.256379947679894,0.182338164080702,1.40606849351857,5,0.218701969830991,0.361345846393317,NA,0.25,0.25
